PC1,PC2,class,cluster
1.477138280932669,-0.005457300061607717,e,0
1.4226714619846534,-0.19808665182180682,e,0
1.4414515243110984,-0.10489096271916862,e,0
1.6147584092824792,-0.16885262745760118,e,0
0.37854569679655575,-0.9934642005393143,e,0
1.5296949929385197,-0.06836526500250034,e,0
0.45082977275499475,-0.7549816554814018,e,0
0.9453352050245705,-1.0398979317864752,e,0
1.3101554541890847,-0.05911102656005368,e,0
1.4373019891362375,-0.015143835254358778,e,0
1.5200068268088114,-0.1416921238767528,e,0
1.572939784030521,-0.24516483140186404,e,0
1.432359628114362,-0.12475979294755421,e,0
1.4069910703460067,-0.15773013272649913,e,0
1.486056771217422,-0.015828824447980533,e,0
0.7345684643023704,-0.5138758583207155,e,0
1.2722200239336188,0.11844042081913288,e,0
1.5638203818365395,-0.17206926959189292,e,0
1.1393193800094836,0.3904435312908332,e,0
1.5906555937245392,-0.39674340604699443,e,0
1.5604925022436926,-0.4242060166413987,e,0
1.3032008317247183,0.12254617386930693,e,0
1.5349230325661083,-0.3944523189967455,e,0
0.7713627182881231,-0.16072451761451786,e,0
1.4712795507248726,-0.23397152672148766,e,0
0.9900845489940373,-0.630695931524865,e,0
1.5272590378974147,-0.03679660965066636,e,0
1.2662350414147343,0.29074656686905687,e,0
1.5265149406550576,-0.20537832517426954,e,0
1.4755769132091179,-0.20859496730856128,e,0
1.446990155265946,0.05818302361989393,e,0
1.3920748645887095,0.09503006239349332,e,0
1.3933406067991252,-0.09989037641695483,e,0
0.876263121874046,-0.6138956206607286,p,0
0.6582046181618406,-0.44339922493484885,e,0
0.4205562112481593,-0.607238943041662,e,0
1.4260524261773446,-0.12379762907363576,e,0
1.0836883670553146,0.04924282988977281,e,0
1.1319804820360428,-0.6322840033432776,p,0
1.4802236196122245,-0.3292263833708382,e,0
0.542479561305111,-0.3685275914746632,e,0
1.403176600238218,0.08856016933503409,e,0
1.1539746173255456,0.1248295865824768,e,0
0.648935964418415,-0.6564901556997443,e,0
1.0879205139902302,-1.0799767360544639,e,0
1.565287035956184,-0.42971374582593935,e,0
0.9810958685851774,-0.9031768779478447,e,0
1.416364260047636,-0.19712448794788837,e,0
0.7329760884367966,-0.14991318096769687,e,0
1.520034332806057,-0.23465651591510953,e,0
1.4506768867033433,-0.259409004818294,e,0
1.5920011398618592,-0.21123232774900055,e,0
1.0521451724866395,-1.0785747599200972,e,0
1.5463203937287524,-0.002864105997802957,e,0
1.585861060012048,-0.39123567686245375,e,0
1.4712509107592076,-0.22093093585480825,e,0
0.576082877306412,-0.6531972475404025,e,0
1.1134047421094635,0.13173929190138417,e,0
0.8495488101597928,-0.8953141864523041,p,0
1.5494533270445465,-0.3757756208443086,e,0
1.509554474797753,-0.4274226587756904,e,0
1.5592893204836396,-0.1873250750923197,e,0
1.5518834984234129,-0.17240798539532462,e,0
1.5316898665771685,-0.18580692256525103,e,0
1.5166789472159645,-0.3938288709262585,e,0
1.132669857959697,-0.6707747357928536,e,0
0.8590374229798181,-0.27062124058207326,e,0
1.3029060389332494,0.1915858284513077,e,0
1.5192902355637,-0.40323823143871285,e,0
1.446626450233209,-0.08531956011015004,e,0
1.4905878325703215,-0.0005730189475540992,e,0
1.6147584092824792,-0.16885262745760118,e,0
0.543422267626418,-0.418074028509551,e,0
1.538351591395038,-0.36930572778584925,e,0
1.1221444885969498,-0.8207345490952667,p,0
1.3412926687845756,0.1807744918044867,e,0
1.126050246143582,-0.7267911821880818,e,0
1.4557183464299452,-0.0654507298817644,e,0
1.5983083417988764,-0.21219449162291906,e,0
1.4760454444716986,-0.22643866503934898,e,0
1.4514209839457,-0.09082728929469078,e,0
0.7792991800725635,-0.6972019780779249,p,0
1.48101531149082,-0.20978709938451015,e,0
0.854242889267327,-0.2651135113975326,e,0
1.0982505929431354,-0.6696269568034341,p,0
1.1803172982085453,0.3702228341315579,e,0
0.4546816001461787,-0.7109429476310548,e,0
1.4959040112508715,-0.369582902466146,e,0
1.198496585165688,-0.8273538967401978,e,0
1.6099638755699879,-0.16334489827306045,e,0
1.5346648599576411,-0.05171369934766143,e,0
1.3364981350720846,0.18628222098902741,e,0
1.107419759590579,0.3040454379513081,e,0
1.1345248462969926,0.395951260475374,e,0
1.6001278821308949,-0.3517954440250495,e,0
1.5357403030473027,-0.3598963672733949,e,0
0.8983035922409768,-0.8959991756459261,p,0
0.9834649371779223,-0.6867123779200932,e,0
1.6049224158433861,-0.35730317320959015,e,0
0.911275495853791,-0.9501465538811805,e,0
1.587206606149368,-0.20572459856445988,e,0
1.1345248462969926,0.395951260475374,e,0
0.43212100726313635,-1.0003017973676092,e,0
1.2933401281211476,0.3826523893931226,e,0
1.05164793249561,-0.8220883448419578,p,0
0.4214989175694663,-0.6567853800765499,e,0
1.5066850138415504,-0.07527467861415202,e,0
1.5932668820722746,-0.40615276655944876,e,0
1.4803714469216092,-0.21410269649310207,e,0
0.45947613385866976,-0.7164506768155955,e,0
1.5309457693348114,-0.35438863808885424,e,0
1.4668200820794537,-0.07192062294022367,e,0
1.4462460580235894,-0.1103986919037093,e,0
1.2765633580502496,-0.05380741909777342,e,0
0.8883201589793022,-0.664012958055618,p,0
1.5637201491633934,-0.3363353880069043,e,0
1.5920011398618592,-0.21123232774900055,e,0
1.017524646348702,-0.7764637558253882,e,0
0.49147585413193123,-0.3577916069248571,e,0
0.5912005360794386,-0.8868563079222628,e,0
1.4358884196164377,0.06465291667835316,e,0
1.5143490085102442,-0.4329303879602311,e,0
1.018632582448758,-0.7444130646240585,p,0
1.5335570576825468,-0.36379799860130857,e,0
0.7651362659529242,-0.9645925650883879,p,0
1.5638203818365395,-0.17206926959189292,e,0
1.4262002534867293,-0.008673942195899564,e,0
1.1488852908215854,0.19937697034901827,e,0
1.160929239789912,-0.05682761384688381,e,0
1.2696087355858832,0.1278497813315872,e,0
1.5455762964863957,-0.17144582152140606,e,0
0.6304431993290227,-0.8903585068264336,e,0
1.416364260047636,-0.19712448794788837,e,0
1.1877130431944738,-0.6345750903935267,p,0
1.4654827471615577,-0.05430689341146619,e,0
0.472502624742646,-0.6675213646263559,e,0
1.455383281362873,-0.22199390447848774,e,0
1.529126229002793,-0.21478768568672388,e,0
1.274380112685494,-0.057709050425687025,e,0
1.4168270637850997,0.030720413025489696,e,0
1.5106336371071818,-0.10229776865536375,e,0
1.156585905673281,0.11542022607002246,e,0
0.7839797956099763,-0.16064916551750294,e,0
0.766568184575632,-0.15521678842997708,e,0
1.52987032624515,-0.046205970163120696,e,0
1.5089325971565486,-0.22818662285665034,e,0
1.5495535597176926,-0.2115095024292972,e,0
1.4896959080185803,-0.28427842134889336,e,0
1.3679720490307699,-0.13286071619589976,e,0
1.455383281362873,-0.22199390447848774,e,0
0.44276983925026797,-0.3366983968535615,e,0
0.9470361594143977,-0.8134255000425498,e,0
1.148858800311203,-0.539315983303691,p,0
0.5596183240733534,-0.739487565478357,e,0
1.595697053451141,-0.20278513111046473,e,0
1.0194824984365036,-0.9139882145946657,e,0
1.5983083417988764,-0.21219449162291906,e,0
1.5249004592260287,-0.06285753581795961,e,0
1.5735649993686605,0.21900072963220735,e,0
1.5241850019493373,-0.24447984220824212,e,0
1.3822388711496165,-0.09342048335849559,e,0
1.2307544927026122,0.22310888842142285,e,0
0.8612483777215196,-0.9226918483850107,e,0
1.5316898665771685,-0.18580692256525103,e,0
0.9466640084854685,-0.6757134056183214,p,0
1.544137148363997,-0.0067657373257165865,e,0
1.1644368759949082,-0.7376025188349028,e,0
1.3933406067991252,-0.09989037641695483,e,0
0.8545902698863947,-0.7013559115157745,p,0
1.0194824984365036,-0.9139882145946657,e,0
1.4898437353279648,-0.169154734471157,e,0
1.2011078735134235,-0.8367632572526521,e,0
1.049533884138904,-1.0691653994076429,e,0
1.4700138085144574,-0.03905108791103973,e,0
0.9490866307949755,-0.6104752343655897,e,0
1.6001278821308949,-0.3517954440250495,e,0
1.5045017684767947,-0.07917630994206562,e,0
1.1268695306191323,0.032923764058411104,e,0
1.5009454709774732,-0.17562462752961636,e,0
1.5137271308690396,-0.23369435204119102,e,0
0.8207647113035703,-0.8018704456802149,p,0
1.4736094894305936,-0.19487000968751508,e,0
1.4668200820794537,-0.07192062294022367,e,0
0.8133588892433437,-0.7869533559832199,p,0
1.563103790591428,-0.433615377153853,e,0
1.4628714588138223,-0.044897532899011855,e,0
1.52987032624515,-0.046205970163120696,e,0
1.4858814379107916,-0.037988119287360206,e,0
1.6129069505340154,0.040005795623496376,e,0
1.3032008317247183,0.12254617386930693,e,0
1.524828866518548,-0.24016424509965026,e,0
0.5346570176957486,-0.3741106727562188,e,0
1.3058121200724537,0.11313681335685259,e,0
1.5539843883974465,-0.3605198153438819,e,0
1.5544947867711483,-0.18181734590777895,e,0
1.4212578924648536,-0.11828989988909497,e,0
1.0576122305898554,-0.5608026607282834,e,0
1.446990155265946,0.05818302361989393,e,0
0.5398622433813587,-0.8376273838909357,e,0
1.132669857959697,-0.6707747357928536,e,0
1.4699135758413115,-0.20331720632605096,e,0
0.5153944957049272,-0.8368291472698711,e,0
0.7004430754043509,-0.4101718537313227,e,0
0.18144821853573012,-0.5660046787815088,e,0
1.0884829007678058,0.043735100705232094,e,0
1.5495535597176926,-0.2115095024292972,e,0
1.4411164592440262,-0.26143413731589193,e,0
1.1798660986126852,0.20348272339919232,e,0
0.49241856045323845,-0.4073380439597448,e,0
1.0815282783034394,0.2253923011345927,e,0
1.0060811848541442,-0.7584410434051712,p,0
1.1436463006900301,0.46938357254930707,e,0
1.5463203937287524,-0.002864105997802957,e,0
0.5027774808207419,-0.7451443475748188,e,0
0.31348035218742426,-0.5738004069575309,e,0
0.3184862149575783,-1.0701131547475393,e,0
1.1251538982863212,-0.055425637712517156,e,0
1.4878763115494404,-0.15542977685011092,e,0
0.47155991842133876,-0.6179749275914681,e,0
1.1846606323251763,0.19797499421465162,e,0
0.953413551475522,-0.5315351931071158,e,0
1.403176600238218,0.08856016933503409,e,0
0.8352040788038095,-0.7565508696854024,e,0
1.3386813804368403,0.19018385231694104,e,0
1.2674254902211275,0.12394815000367358,e,0
1.5063213088088132,-0.218777262344196,e,0
0.7458793228535354,-0.5532959479024042,e,0
1.5238212969165998,-0.38798242593828614,e,0
1.5446587933320552,-0.3702678916597679,e,0
0.6875354733473691,-0.5415955003397008,e,0
1.4654827471615577,-0.05430689341146619,e,0
1.4515688112550846,0.02429639758304536,e,0
1.4811155441639656,-0.04552098096949894,e,0
1.0229595031293044,-0.6654730233655846,p,0
0.5122066307894584,-1.0099634599899994,e,0
1.5845953178016325,-0.19631523805200543,e,0
1.4617786223528517,-0.2658788978767531,e,0
1.8100657403202949,-0.0757870040635947,e,0
1.0519777525734824,-0.9491826762074093,p,0
1.1491800836130543,0.13033731576701751,e,0
0.5953385205655082,-1.2462757191036375,e,0
1.4606882134490666,-0.04879916422692546,e,0
1.4673022874935762,-0.19390784581359663,e,0
1.4994603087501928,-0.2731345848785952,e,0
1.3774443374371255,-0.08791275417395492,e,0
1.5592893204836396,-0.1873250750923197,e,0
0.5687824065937681,-0.47781467734561167,e,0
1.2717688243377585,-0.04829968991323272,e,0
0.33041091956251417,-0.3241931761140633,e,0
1.484802275601363,-0.36311300940768665,e,0
1.520951835960397,-0.03583444577674788,e,0
0.6175371886749526,-0.4784996665392336,e,0
1.0179180434027026,-0.8594312983021143,p,0
1.5566780321359042,-0.17791571457986535,e,0
1.529126229002793,-0.21478768568672388,e,0
0.7840937137850548,-0.7027097072624656,p,0
1.4968490204024574,-0.2637252243661409,e,0
1.5286158306290911,-0.3934901551228268,e,0
1.5187685905956416,-0.03973607710466151,e,0
1.490851304929913,-0.021336553632521266,e,0
1.4944904417310714,-0.28978615053343404,e,0
1.5150644657869357,-0.2513080815699483,e,0
1.1539746173255456,0.1248295865824768,e,0
1.5795538580750308,-0.3902735129885351,e,0
0.2979451227095535,-0.937929310702382,e,0
1.1635405281376474,-0.06623697435933815,e,0
1.3295435126077182,0.367939421418388,e,0
0.796150750890311,-0.7528270446573551,p,0
1.4882400165821776,-0.011927193120066931,e,0
1.0218515670292485,-0.6975237145669142,e,0
1.0471832188609913,-0.9436749470228686,p,0
1.4467742775425934,0.029804126767586064,e,0
0.292024289711188,-0.3133818394672423,e,0
1.6125751639177233,-0.1727542587855149,e,0
1.575123029395277,-0.24126320007395038,e,0
1.0277540368417957,-0.6709807525501252,p,0
1.2717688243377585,-0.04829968991323272,e,0
1.538351591395038,-0.36930572778584925,e,0
1.0905318023379658,-1.0893860965669182,e,0
1.1181992758219548,0.12623156271684344,e,0
1.4705354534825161,-0.4025532422450909,e,0
0.29507368910095755,-0.7376091596700601,e,0
0.5839450925361171,-0.4731960590769533,e,0
1.5296949929385197,-0.06836526500250034,e,0
1.3343380463202092,0.3624316922338473,e,0
1.4371541618268533,-0.13026752213209494,e,0
1.5174230444583217,-0.2252471554026552,e,0
1.0521451724866395,-1.0785747599200972,e,0
1.5166789472159645,-0.3938288709262585,e,0
0.9900845489940373,-0.630695931524865,e,0
1.4605128801424363,-0.07095845906630513,e,0
1.4119334313678822,-0.0481141750333037,e,0
1.119914908154766,0.2145809644877717,e,0
1.587206606149368,-0.20572459856445988,e,0
1.4995319014576733,-0.0958278755969045,e,0
1.1388517669775389,0.47489130173384786,e,0
1.5433930511216398,-0.1753474528493197,e,0
1.462507753781085,-0.18840011662905584,e,0
1.2760957450183052,0.030640351345241207,e,0
1.5637201491633934,-0.3363353880069043,e,0
1.274380112685494,-0.057709050425687025,e,0
1.5604925022436926,-0.4242060166413987,e,0
1.6102359968871758,0.11983999121445812,e,0
1.5384518240681841,-0.20503960937083784,e,0
1.4569840886403607,-0.26037116869221244,e,0
1.3631775153182786,-0.12735298701135908,e,0
1.0959988604411817,-0.5716139973751044,e,0
1.4364100645844964,-0.29884923765569815,e,0
0.39995667463749346,-0.7304667955749042,e,0
1.4959040112508715,-0.369582902466146,e,0
1.4920544866899663,-0.2582174951816002,e,0
1.137136134644728,0.38654189996291966,e,0
1.1155879874742192,0.13564092322929777,e,0
1.5286158306290911,-0.3934901551228268,e,0
1.3029060389332494,0.1915858284513077,e,0
1.5007976436680888,-0.2907483144073525,e,0
1.477138280932669,-0.005457300061607717,e,0
0.49306822999750505,-0.7217542842778758,e,0
1.2355490264151034,0.2176011592368821,e,0
1.4458823529908522,-0.2539012756337532,e,0
1.4028128952054808,-0.054942414395009964,e,0
1.398382066525727,0.0940678985195748,e,0
1.14627400247385,0.2087863308614726,e,0
1.4126488886445738,0.13350813135697898,e,0
1.5407817627739044,-0.16593809233686527,e,0
1.0201359346964376,-0.7858731163378425,e,0
0.758455116231141,-0.29214816422289613,e,0
0.9837071569329128,-0.9125862384602991,e,0
0.7623069436223251,-0.24810945637254897,e,0
0.7514467825775306,-0.42090783828112877,e,0
1.5566780321359042,-0.17791571457986535,e,0
1.0538608048194507,-0.9902253581491692,e,0
1.5045017684767947,-0.07917630994206562,e,0
1.4509524526831192,-0.07298359156390313,e,0
1.442195621553455,0.06369075280443463,e,0
0.8728888660024645,-0.9393352172343591,e,0
0.7281815547243056,-0.14440545178315609,e,0
1.049533884138904,-1.0691653994076429,e,0
1.2544858852378766,0.4779114964829583,e,0
1.5893898515141238,-0.2018229672365461,e,0
0.7092083253350203,-0.4541352094846549,e,0
1.1587459944251561,-0.060729245174797414,e,0
1.1587459944251561,-0.060729245174797414,e,0
0.9516979191427111,-0.619884594878044,e,0
1.0132613026442838,-0.8112770081951368,p,0
0.7573794020708016,-0.9841282730540412,p,0
1.1225426099385856,-0.04601627720006282,e,0
1.3338868467243492,0.19569158150148175,e,0
1.4020974379287892,-0.23656472078529253,e,0
0.48412093698850484,-0.6355483140652868,e,0
1.2425036488794698,0.03594395880752149,e,0
1.6173696976302145,-0.17826198797005563,e,0
1.4482409316622382,-0.22784034946646,e,0
1.4926708452619315,-0.16093750603465165,e,0
1.398382066525727,0.0940678985195748,e,0
1.4458823529908522,-0.2539012756337532,e,0
1.4920544866899663,-0.2582174951816002,e,0
1.5320535716099057,-0.042304338835207095,e,0
0.8446586069573847,-0.952978037972047,p,0
0.6927515438223275,-0.9155206997664601,e,0
0.3401590669452295,-0.9826528638924933,e,0
1.2011078735134235,-0.8367632572526521,e,0
0.547274095017602,-0.37403532065920386,e,0
0.6961818344510442,-0.5030645216738945,e,0
1.4763210104514746,-0.04001325178495821,e,0
1.0585225645477638,-0.7966844529846635,e,0
0.5800932651449333,-0.5172347669273004,e,0
0.4978627637099961,-0.7272620134624165,e,0
0.5225075668398313,-0.6463596507121078,e,0
1.1517913719607897,0.12092795525456317,e,0
1.4226714619846534,-0.19808665182180682,e,0
1.5590258481240482,-0.1665615404073522,e,0
1.4515688112550846,0.02429639758304536,e,0
1.5309457693348114,-0.35438863808885424,e,0
1.5884723483597833,-0.4006450373749081,e,0
1.105259670838704,0.48019490919612806,e,0
1.054589040921218,-0.9585920367198634,p,0
0.8158562594160006,-0.2543021747507116,e,0
1.5222175781708127,-0.23075488458719592,e,0
1.1225426099385856,-0.04601627720006282,e,0
1.4601778150753641,-0.22750163366302842,e,0
0.7297739305898794,-0.5083681291361748,e,0
1.1393193800094836,0.3904435312908332,e,0
1.156585905673281,0.11542022607002246,e,0
1.6027391704786302,-0.3612048045375038,e,0
1.185529797829718,-0.6384767217214403,p,0
1.1107934537617281,0.1411486524138385,e,0
0.9915884506566324,-0.8987372990501826,p,0
0.6179881682524251,-0.7518328914911925,e,0
1.519390468236846,-0.23897211302370144,e,0
0.4677080910301549,-0.6620136354418152,e,0
1.4358884196164377,0.06465291667835316,e,0
0.8728888660024645,-0.9393352172343591,e,0
1.5089325971565486,-0.22818662285665034,e,0
0.5892995693618697,-0.4850455695378556,e,0
1.1903243315422092,-0.643984450905981,p,0
1.2998271375535693,0.2854429594067766,e,0
0.6675279618896395,-0.9828415431425505,e,0
1.5747593243625395,-0.3847657838039944,e,0
1.4216215974975908,0.02521268384094899,e,0
0.4962703878444223,-0.3632993361093978,e,0
0.953413551475522,-0.5315351931071158,e,0
1.3822388711496165,-0.09342048335849559,e,0
0.7497311502447195,-0.5092572400520572,e,0
0.559627645813684,-0.49807172720987536,e,0
1.1458063894419053,0.2932341013044872,e,0
1.0154741749681242,-0.9794140215023478,e,0
1.4807518391312284,-0.18902356469954276,e,0
1.1004651371262126,0.48570263838066885,e,0
0.7624208617974033,-0.7901699981175115,p,0
1.0559112762000282,-0.7872750924722092,e,0
1.5563143271031668,-0.3214182983099092,e,0
1.3920748645887095,0.09503006239349332,e,0
1.4371541618268533,-0.13026752213209494,e,0
0.8768971894708439,-0.873909410326677,e,0
0.8795084778185795,-0.8833187708391314,e,0
0.6715374840461004,-0.758025609869355,e,0
1.565287035956184,-0.42971374582593935,e,0
0.9392581864252418,-0.6607963159213264,p,0
1.4174434223570649,0.12800040217243824,e,0
0.461845179911252,-0.8306364288917087,e,0
1.0883189300141254,-0.9212490832597068,p,0
1.5265149406550576,-0.20537832517426954,e,0
1.4800077418888717,-0.35760528022314597,e,0
1.0942832281083708,-0.6599633991460326,e,0
1.4369382841035003,-0.15864641898440265,e,0
1.5518834984234129,-0.17240798539532462,e,0
1.3079953654372096,0.11703844468476622,e,0
1.5364844002896596,-0.19131465174979176,e,0
0.5147410819851563,-0.6342939934228298,e,0
1.539095688637395,-0.2007240122622461,e,0
1.3317267579724739,0.37184105274630164,e,0
1.0857076416663898,-0.9118397227472527,p,0
1.4506768867033433,-0.259409004818294,e,0
1.5111158425213043,-0.22428499152873668,e,0
1.51521229309632,-0.13618439469221208,e,0
1.3343380463202092,0.3624316922338473,e,0
1.295500216873023,0.20650291814830274,e,0
1.5384518240681841,-0.20503960937083784,e,0
0.4876240267407474,-0.40183031477520414,e,0
0.7449366165322284,-0.5037495108675165,e,0
0.5752987314324423,-0.5117270377427597,e,0
1.5433930511216398,-0.1753474528493197,e,0
1.0884145995040424,-0.8580775025554231,p,0
0.4583265188165651,-0.7428121215877397,e,0
1.456462443672302,0.1031309856418388,e,0
1.136775015748534,-0.6377917325278183,p,0
1.3774443374371255,-0.08791275417395492,e,0
0.7694631866334705,-0.8856525238299139,p,0
1.4508522200099736,-0.23724970997891434,e,0
1.4852650793388265,-0.13526810843430867,e,0
1.153653334023694,-0.5448237124882317,p,0
1.0497945072087267,-0.9530843075353227,p,0
0.5002058150896729,-0.8408028870883971,e,0
1.3079953654372096,0.11703844468476622,e,0
0.3551793458624199,-0.5726507329331002,e,0
1.1251538982863212,-0.055425637712517156,e,0
1.5703284956827857,-0.2357554708894097,e,0
1.5446587933320552,-0.3702678916597679,e,0
0.5585756592687445,-0.8531482131012328,e,0
1.2674254902211275,0.12394815000367358,e,0
1.5747593243625395,-0.3847657838039944,e,0
0.5791505588236261,-0.4676883298924126,e,0
0.28137545772405625,-0.9769852399812898,e,0
0.6691517304442023,-0.6005253737869666,e,0
0.44160341921255925,-0.8859563323543541,e,0
1.0932091332165335,-0.8635852317399638,p,0
1.2998271375535693,0.2854429594067766,e,0
1.5007976436680888,-0.2907483144073525,e,0
0.7017766072548963,-0.6342334686079967,e,0
1.5106336371071818,-0.10229776865536375,e,0
